ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
T1EV34,T1EV34,BDR,TEVA (BDR: T1EV34),15.45,S,0.5,C,3.0,OK,34.45,33.13,31.22,28.23,140788678.42,False,0.0,False,0.0,True,0.7,False,0.0,True,1.0,False,False,0.6,36.43,False,False,False,False,False,False,False,21.599,25.708956,4.87546,11
I1EX34,I1EX34,BDR,IEX (BDR: I1EX34),15.45,S,2.0,C,3.0,OK,222.14,206.82,193.44,185.79,115927535.06,False,0.0,False,0.0,True,0.7,False,0.0,True,1.0,True,False,0.74,219.63,False,False,False,False,False,True,False,12.748000000000001,32.90963,4.075515,12
GOAU3,METALURGICA GERDAU S.A.,BR_STOCK,GOAU3,15.45,S,0.5,C,2.0,Fraco,9.34,9.14,8.7,8.29,264322.0,False,0.0,False,0.0,True,0.7,False,0.0,True,1.0,True,False,0.76,9.75,False,False,False,False,False,False,False,3.0550001,21.72093,0.6468144,13
Z2DV34,Z2DV34,BDR,ZD (BDR: Z2DV34),15.43,S,0.5,C,2.0,Fraco,46.37,44.51,38.44,38.17,27822648.54,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,1.04,48.51,False,False,False,False,False,False,False,2.076,39.63248,1.014794,14
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),15.43,S,2.0,C,2.0,Fraco,38.9,34.41,31.44,30.03,11666460.56,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.66,40.0,False,False,False,False,False,True,False,10.418,15.622491,1.4711832,15
FNAM11,FNAM11,ETF,FNAM11,15.3,S,0.5,C,0.0,Fraco,0.36,0.01,0.0,0.0,800640.03,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.22,0.0,False,False,False,False,False,False,False,0.0,999.0,999.0,16
I1VZ34,I1VZ34,BDR,IVZ (BDR: I1VZ34),15.28,S,2.0,C,3.0,OK,27.91,25.97,25.57,24.73,138534605.53,False,0.0,False,0.0,True,0.65,False,0.0,True,1.0,True,False,0.92,28.71,False,False,False,False,False,True,False,-1.5350000000000001,999.0,1.2696751,17
CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BR_STOCK,CSMG3,15.25,S,0.5,C,3.0,OK,57.5,55.27,49.26,44.81,282923000.0,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.76,60.0,False,False,False,False,False,False,False,15.884,16.106443,2.486379,18
I1RP34,I1RP34,BDR,TT (BDR: I1RP34),15.07,S,0.5,C,3.0,OK,470.76,461.88,431.43,427.39,513913638.34,False,0.0,False,0.0,True,0.7,False,0.0,True,0.85,True,False,0.74,480.89,False,False,False,False,False,False,False,36.630002,35.990826,12.152722,19
CPRL34,CPRL34,BDR,CP (BDR: CPRL34),14.95,S,3.63,C,1.0,Fraco,90.2,84.91,79.11,78.13,135707248.41,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.46,91.5,True,False,False,False,False,True,False,8.428001,28.099688,2.4171474,20
F1RA34,F1RA34,BDR,BEN (BDR: F1RA34),14.8,S,2.0,C,3.0,OK,31.8,28.86,25.74,25.06,98138899.85,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.71,32.47,False,False,False,False,False,True,False,6.704000000000001,24.274809,1.362935,21
CVSH34,CVSH34,BDR,CVS (BDR: CVSH34),14.8,S,2.0,C,2.0,Fraco,97.06,84.9,79.43,78.23,484416159.46,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.67,98.43,False,False,False,False,False,True,False,3.7520003,42.570175,1.5952009,22
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),14.8,S,2.0,C,2.0,Fraco,393.61,361.03,330.15,313.65,503804643.24,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.85,396.65,False,False,False,False,False,True,False,0.0,41.215706,-25.461544,23
G1WW34,G1WW34,BDR,GWW (BDR: G1WW34),14.8,S,2.0,C,4.0,Forte,1329.8,1195.57,1092.68,1062.82,307733018.7,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.84,1309.16,False,False,False,False,False,True,False,46.129,35.76654,15.980293,24
ASML34,ASML34,BDR,ASML (BDR: ASML34),14.8,S,2.0,C,4.0,Forte,1777.77,1504.66,1327.53,1225.69,5577319660.39,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.9,1779.29,False,False,False,False,False,True,False,52.236000000000004,59.797176,1586.2924,25
NSAT34,NSAT34,BDR,NSA (BDR: NSAT34),14.8,S,2.0,C,2.0,Fraco,45.19,42.07,34.78,33.54,53907646.45,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,True,1.59,43.86,False,False,False,False,False,True,False,7.858,60.25333,6.1224766,26
E1CO34,E1CO34,BDR,EC (BDR: E1CO34),14.8,S,2.0,C,1.0,Fraco,15.88,13.92,11.91,11.11,45463979.81,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.81,16.45,False,False,False,False,False,True,False,12.037,11.591241,0.008089465,27
NGRD3,NEOGRID PARTICIPACOES S.A.,BR_STOCK,NGRD3,14.8,S,2.0,C,1.0,Fraco,33.97,32.54,28.68,28.03,6243686.22,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,2.32,34.1,False,False,False,False,False,True,False,-2.2270000000000003,999.0,0.70005155,28
UPSS34,UPSS34,BDR,UPS (BDR: UPSS34),14.72,S,0.5,C,2.0,Fraco,107.87,101.6,100.75,96.13,635816754.88,False,0.0,False,0.0,True,0.6,False,0.0,True,0.85,True,False,0.98,111.22,False,False,False,False,False,False,False,33.353,17.454693,5.6438026,29
N1TR34,N1TR34,BDR,NTRS (BDR: N1TR34),14.62,S,2.0,C,3.0,OK,170.6,160.48,145.52,140.96,159707025.11,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.79,172.97,False,False,False,False,False,True,False,14.462,17.863874,2.608483,30
CBAV3,COMPANHIA BRASILEIRA DE ALUMÍNIO,BR_STOCK,CBAV3,14.62,S,2.0,C,2.0,Fraco,10.68,10.59,8.85,7.63,39156085.12,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,1.48,10.78,False,False,False,False,False,True,False,5.051,56.21053,1.5016873,31
I1HG34,I1HG34,BDR,IHG (BDR: I1HG34),14.62,S,2.0,C,2.0,Fraco,162.97,147.06,139.08,134.5,84472892.61,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,2.04,164.46,False,False,False,False,False,True,False,0.0,33.464066,-53.68403,32
R2RX34,R2RX34,BDR,RRX (BDR: R2RX34),14.62,S,0.5,C,3.0,OK,213.3,204.67,179.61,170.72,214202048.76,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,1.2,218.27,False,False,False,False,False,False,False,4.343,49.72028,2.0873702,33
OPCT3,OCEANPACT SERVICOS MARITIMOS S.A.,BR_STOCK,OPCT3,14.62,S,2.0,C,3.0,OK,10.37,10.11,9.05,8.61,4123111.95,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.5,10.87,False,False,False,False,False,True,False,12.485,17.0,2.0385296,34
DEAI34,DEAI34,BDR,DAL (BDR: DEAI34),14.62,S,2.0,C,3.0,OK,81.17,71.89,67.88,65.66,619608502.41,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,1.09,83.83,False,False,False,False,False,True,False,24.990000000000002,11.849635,2.6030207,35
CTGP34,CTGP34,BDR,C (BDR: CTGP34),14.62,S,2.0,C,3.0,OK,134.73,125.84,115.46,110.86,1329148862.79,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.86,135.83,False,False,False,False,False,True,False,7.649,16.653893,1.2005346,36
S2LA34,S2LA34,BDR,SLAB (BDR: S2LA34),14.62,S,2.0,C,1.0,Fraco,218.8,215.15,179.17,167.97,205857764.07,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,2.52,219.68,False,False,False,False,False,True,False,-4.646,999.0,6.5664296,37
WEST3,WESTWING COMERCIO VAREJISTA S.A.,BR_STOCK,WEST3,14.57,S,0.5,C,2.0,Fraco,8.2,7.99,6.54,6.18,73800.0,True,0.42,False,0.0,True,0.8,False,0.0,False,0.0,False,False,0.71,8.65,False,False,False,False,False,False,False,-0.9520000000000001,999.0,0.41345233,38
C1FG34,C1FG34,BDR,CFG (BDR: C1FG34),14.45,S,2.0,C,3.0,OK,65.67,63.01,59.81,57.52,336931023.84,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.09,64.95,False,False,False,False,False,True,False,7.739,15.561612,1.1627536,39
B2AP34,B2AP34,BDR,BAP (BDR: B2AP34),14.45,S,0.5,C,4.0,Forte,349.61,331.05,314.67,300.89,457334960.53,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.87,354.41,False,False,False,False,False,False,False,19.148001,13.374521,2.4088695,40
CXSE3,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,BR_STOCK,CXSE3,14.45,S,0.5,C,5.0,Forte,17.96,17.9,16.83,16.02,81204339.86,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.0,18.05,False,False,False,False,False,False,False,31.588,12.301369,3.9120014,41
BRZP11,BRZP11,ETF,BRZP11,14.45,S,2.0,C,0.0,Fraco,186.93,185.23,169.82,161.48,568641.04,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.51,195.0,False,False,False,False,False,True,False,0.0,999.0,999.0,42
SIMN34,SIMN34,BDR,SPG (BDR: SIMN34),14.45,S,2.0,C,4.0,Forte,211.89,201.41,190.76,186.91,466062012.49,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.18,211.68,False,False,False,False,False,True,False,113.58999999999999,14.724809,14.261004,43
MRCK34,MRCK34,BDR,MRK (BDR: MRCK34),14.45,S,2.0,C,2.0,Fraco,119.6,116.19,110.19,103.41,1156183112.05,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.85,123.46,False,False,False,False,False,True,False,18.944,33.69014,6.438415,44
M1UF34,M1UF34,BDR,MUFG (BDR: M1UF34),14.45,S,2.0,C,1.0,Fraco,19.83,18.36,17.41,16.91,64367446.04,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.08,20.23,False,False,False,False,False,True,False,11.911,15.022727,1.6114601,45
P1LD34,P1LD34,BDR,PLD (BDR: P1LD34),14.45,S,2.0,C,3.0,OK,147.52,140.98,133.44,128.72,634331002.69,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.08,147.93,False,False,False,False,False,True,False,6.844,37.065327,2.573577,46
BBFO11,BBFO11,ETF,BBFO11,14.45,S,0.5,C,1.0,Fraco,71.29,70.16,64.75,62.67,559056.19,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.08,71.9,False,False,False,False,False,False,False,0.0,0.50689703,999.0,47
R1FC34,R1FC34,BDR,RF (BDR: R1FC34),14.38,S,0.5,C,3.0,OK,28.6,27.42,26.92,26.47,338881976.52,False,0.0,False,0.0,True,0.5,False,0.0,True,0.85,True,False,1.1,28.86,False,False,False,False,False,False,False,11.895,11.86722,1.4009993,48
P1KG34,P1KG34,BDR,PKG (BDR: P1KG34),14.38,S,0.5,C,3.0,OK,227.33,215.25,213.55,212.28,126354334.29,False,0.0,False,0.0,True,0.5,False,0.0,True,0.85,True,False,0.84,227.89,False,False,False,False,False,False,False,16.313,27.622116,4.3875937,49
M2AS34,M2AS34,BDR,MASI (BDR: M2AS34),14.3,S,2.0,C,3.0,OK,179.95,178.55,159.54,155.9,555952816.32,True,0.45,False,0.0,True,0.7,False,0.0,False,0.0,True,False,3.36,179.97,False,False,False,False,False,True,False,24.987000000000002,44.652603,11.944905,50
MILS3,MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A,BR_STOCK,MILS3,14.28,S,2.0,C,4.0,Forte,15.19,13.32,12.85,12.31,14696324.59,False,0.0,False,0.0,True,0.65,False,0.0,False,0.0,True,False,0.4,15.33,False,False,False,False,False,True,False,26.311,8.438889,1.9432007,51
A1ME34,A1ME34,BDR,AME (BDR: A1ME34),14.25,S,0.5,C,3.0,OK,229.8,228.6,217.95,209.99,208593599.17,False,0.0,False,0.0,True,0.5,False,0.0,True,0.8,True,False,0.75,234.24,False,False,False,False,False,False,False,14.626999,34.712994,4.8236775,52
M1GM34,M1GM34,BDR,MGM (BDR: M1GM34),13.8,S,0.5,C,1.0,Fraco,47.15,39.63,36.7,36.19,145269390.45,False,0.0,False,0.0,True,0.8,False,0.0,True,0.8,False,False,0.39,51.59,False,False,False,False,False,False,False,13.488,64.58904,4.957418,53
PLAG11,PLAG11,ETF,PLAG11,13.62,S,0.5,C,1.0,Fraco,62.5,63.65,56.01,53.52,60875.0,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.4,64.32,False,False,False,False,False,False,False,0.0,9.17768,999.0,54
AZIN11,AZIN11,ETF,AZIN11,13.58,S,2.0,C,0.0,Fraco,100.07,99.44,96.54,94.66,400580.21,True,0.44,False,0.0,True,0.5,False,0.0,False,0.0,True,False,0.6,100.95,False,False,False,False,False,True,False,0.0,999.0,999.0,55
HYBR11,HYBR11,ETF,HYBR11,13.52,S,0.5,C,0.0,Fraco,54.33,53.81,52.59,52.23,717427.67,True,0.42,False,0.0,True,0.5,False,0.0,False,0.0,True,False,1.56,55.64,False,False,False,False,False,False,False,0.0,999.0,999.0,56
AIEC11,AIEC11,ETF,AIEC11,13.45,S,0.5,C,1.0,Fraco,60.4,60.66,55.68,53.58,362943.61,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.46,61.9,False,False,False,False,False,False,False,0.0,10.395869,999.0,57
R1HP34,R1HP34,BDR,RHP (BDR: R1HP34),13.3,S,2.0,C,3.0,OK,120.39,106.05,97.85,95.94,57183805.03,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.04,120.24,False,False,False,False,False,True,False,23.424,31.68158,10.245957,58
I1RM34,I1RM34,BDR,IRM (BDR: I1RM34),13.3,S,0.5,C,2.0,Fraco,126.14,120.04,102.46,101.36,125879646.43,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.7,131.55,False,False,False,False,False,False,False,0.0,138.61539,-30.886385,59
K1LA34,K1LA34,BDR,KLAC (BDR: K1LA34),13.3,S,0.5,C,3.0,OK,2139.37,1808.55,1504.65,1386.66,3467328493.81,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,False,False,1.5,2156.69,False,False,False,False,False,False,False,94.975996,60.777557,47.961487,60
CATP34,CATP34,BDR,CAT (BDR: CATP34),13.3,S,2.0,C,3.0,OK,914.7,843.65,709.62,651.09,2239814943.49,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.84,946.83,False,False,False,False,False,True,False,51.331,45.62095,22.579052,61
C1NC34,C1NC34,BDR,CNC (BDR: C1NC34),13.3,S,2.0,C,3.0,OK,66.21,49.79,43.29,40.86,256319961.24,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.79,65.8,False,False,False,False,False,True,False,-26.044,999.0,1.5257518,62
SLBG34,SLBG34,BDR,SLB (BDR: SLBG34),13.3,S,2.0,C,2.0,Fraco,55.85,54.21,47.03,43.81,728363566.35,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.9,58.51,False,False,False,False,False,True,False,14.066,24.603523,3.1897879,63
N1UE34,N1UE34,BDR,NUE (BDR: N1UE34),13.3,S,2.0,C,3.0,OK,254.32,218.16,183.56,172.59,281148224.9,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.67,264.67,False,False,False,False,False,True,False,12.285,25.205154,2.6998165,64
TSMC34,TSMC34,BDR,TSM (BDR: TSMC34),13.3,S,2.0,C,4.0,Forte,427.92,393.07,345.61,327.34,9057116652.76,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.69,450.16,False,False,False,False,False,True,False,36.21,36.731335,65.45768,65
A1MT34,A1MT34,BDR,AMAT (BDR: A1MT34),13.3,S,0.5,C,4.0,Forte,499.21,414.88,338.14,302.94,5517600800.21,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,False,False,1.35,510.75,False,False,False,False,False,False,False,39.692003,46.962368,16.57734,66
Y2PF34,Y2PF34,BDR,YPF (BDR: Y2PF34),13.3,S,2.0,C,2.0,Fraco,53.61,46.09,40.08,37.0,65602718.58,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.54,56.15,False,False,False,False,False,True,False,-2.9409999,999.0,1.859324,67
VLOE34,VLOE34,BDR,VLO (BDR: VLOE34),13.3,S,2.0,C,4.0,Forte,253.78,244.19,207.86,195.69,670880115.77,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.98,265.61,False,False,False,False,False,True,False,15.85,18.537619,3.1976717,68
TPIS3,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,BR_STOCK,TPIS3,13.3,S,0.5,C,0.0,Fraco,10.46,9.48,6.62,5.85,443504.0,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.63,10.99,False,False,False,False,False,False,False,-66.175,999.0,0.90421855,69
PHMO34,PHMO34,BDR,PM (BDR: PHMO34),13.25,S,0.5,C,1.0,Fraco,178.49,171.14,166.59,164.05,522448635.11,False,0.0,False,0.0,True,0.5,False,0.0,True,1.0,False,False,0.7,193.05,False,False,False,False,False,False,False,0.0,25.139439,-27.802181,70
C2OL34,C2OL34,BDR,CIB (BDR: C2OL34),13.22,S,0.5,C,3.0,OK,74.9,70.08,68.65,64.51,40926259.63,False,0.0,False,0.0,True,0.6,False,0.0,True,0.85,True,False,1.05,77.89,False,False,False,False,False,False,False,16.926001,9.816514,0.0016871466,71
COLO39,GLOBAL X MSCI COLOMBIA ETF,BDR,COLO (BDR: COLO39),13.22,S,0.5,C,1.0,Fraco,40.73,39.25,38.31,36.6,19458838.74,False,0.0,False,0.0,True,0.6,False,0.0,True,0.85,False,False,1.27,43.1,False,False,False,False,False,False,False,0.0,11.862441,999.0,72
E1LV34,E1LV34,BDR,ELV (BDR: E1LV34),13.12,S,2.0,C,3.0,OK,424.43,361.04,339.91,336.16,585711692.17,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.8,421.0,False,False,False,False,False,True,False,12.086,17.999577,2.1014507,73
KOPA11,KOPA11,ETF,KOPA11,13.12,S,0.5,C,0.0,Fraco,388.1,382.94,351.15,341.14,391204.81,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,4.48,400.0,False,False,False,False,False,False,False,0.0,999.0,999.0,74
MSBR34,MSBR34,BDR,MS (BDR: MSBR34),13.12,S,2.0,C,4.0,Forte,210.25,190.64,177.53,171.66,1295395453.75,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.97,219.16,False,False,False,False,False,True,False,16.387999999999998,19.044384,3.1770377,75
ARNC34,ARNC34,BDR,HWM (BDR: ARNC34),13.12,S,0.5,C,4.0,Forte,257.16,251.47,230.57,219.98,794112662.91,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,False,False,1.15,276.67,False,False,False,False,False,False,False,33.818,59.665894,18.674025,76
TGTB34,TGTB34,BDR,TGT (BDR: TGTB34),13.12,S,2.0,C,3.0,OK,126.61,124.2,109.81,104.49,424581319.43,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.74,131.2,False,False,False,False,False,True,False,22.015,16.725231,3.5467968,77
ABUD34,ABUD34,BDR,BUD (BDR: ABUD34),13.12,S,2.0,C,3.0,OK,81.02,76.55,70.48,67.72,135988418.47,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.87,84.46,False,False,False,False,False,True,False,0.0,22.443213,10.8425455,78
PFIN11,PFIN11,ETF,PFIN11,13.07,S,0.5,C,0.0,Fraco,63.0,60.9,56.43,55.08,2719017.0,False,0.0,False,0.0,True,0.7,False,0.0,True,0.65,False,False,1.17,66.48,False,False,False,False,False,False,False,0.0,999.0,999.0,79
B2UR34,B2UR34,BDR,BURL (BDR: B2UR34),12.95,A,0.5,C,3.0,OK,324.42,320.0,301.63,294.19,184647868.1,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.41,334.81,False,False,False,False,False,False,False,39.141,33.342243,10.987605,80
H1LT34,H1LT34,BDR,HLT (BDR: H1LT34),12.95,A,2.0,C,2.0,Fraco,342.57,323.65,302.97,293.88,357780115.65,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.59,346.85,False,False,False,False,False,True,False,0.0,52.380733,-13.246076,81
CNIC34,CNIC34,BDR,CNI (BDR: CNIC34),12.95,A,2.0,C,2.0,Fraco,120.31,112.38,104.08,101.62,262514730.33,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.18,122.48,False,False,False,False,False,True,False,21.846001,22.07523,4.735003,82
EPOL39,ISHARES MSCI POLAND ETF,BDR,EPOL (BDR: EPOL39),12.95,A,2.0,C,1.0,Fraco,39.55,39.1,36.58,35.33,7949233.45,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.48,40.85,False,False,False,False,False,True,False,0.0,12.229764,999.0,83
MOOO34,MOOO34,BDR,MO (BDR: MOOO34),12.95,A,2.0,C,3.0,OK,71.56,69.2,63.35,63.16,688016888.29,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.19,74.41,False,False,False,False,False,True,False,0.0,14.939457,-37.232048,84
HOFC11,HOFC11,ETF,HOFC11,12.95,A,0.5,C,0.0,Fraco,33.64,33.14,31.19,30.58,50460.0,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.06,34.5,False,False,False,False,False,False,False,0.0,999.0,999.0,85
RZAT11,RZAT11,ETF,RZAT11,12.95,A,2.0,C,1.0,Fraco,96.76,94.16,87.44,85.91,474801.33,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.61,98.5,False,False,False,False,False,True,False,0.0,8.049916,999.0,86
S1MF34,S1MF34,BDR,SMFG (BDR: S1MF34),12.95,A,0.5,C,1.0,Fraco,23.07,21.58,20.41,19.41,63801145.38,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.65,23.65,False,False,False,False,False,False,False,9.776,14.980519,1.4998624,87
RSSL39,GLOBAL X RUSSELL 2000 ETF,BDR,RSSL (BDR: RSSL39),12.95,A,2.0,C,1.0,Fraco,111.66,107.88,101.86,99.91,416156.83,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.02,114.61,False,False,False,False,False,True,False,0.0,19.063665,999.0,88
ROST34,ROST34,BDR,ROST (BDR: ROST34),12.95,A,2.0,C,4.0,Forte,229.45,223.65,199.81,187.64,649064021.27,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.72,237.41,False,False,False,False,False,True,False,38.981998000000004,32.04609,11.682791,89
N1OV34,N1OV34,BDR,NOV (BDR: N1OV34),12.95,A,2.0,C,1.0,Fraco,20.82,19.94,18.18,16.91,55640699.66,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,0.8,21.55,False,False,False,False,False,True,False,1.52,83.28,1.2074465,90
BCAT39,GLOBAL X S&P 500 CATHOLIC VALUES ETF,BDR,BCAT (BDR: BCAT39),12.95,A,2.0,C,1.0,Fraco,15.6,14.96,13.98,13.7,14099108.74,False,0.0,False,0.0,True,0.7,False,0.0,False,0.0,True,False,1.41,15.98,False,False,False,False,False,True,False,0.0,7.358491,999.0,91
