ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
EUCA4,EUCATEX S.A. INDUSTRIA E COMERCIO,BR_STOCK,EUCA4,16.8,S,2.0,C,4.0,Forte,26.88,21.45,19.13,18.44,3338495.9,False,0.0,False,0.0,True,0.8,False,0.0,True,0.8,True,False,0.78,26.6,False,False,False,False,False,True,False,14.632000000000001,7.768786,0.84105134,1
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),16.75,S,2.0,C,2.0,Fraco,37.22,31.97,30.12,29.07,5698642.73,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.58,38.56,False,False,False,False,False,True,False,10.418,14.769842,1.4076463,2
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,16.6,S,2.0,C,1.0,Fraco,10.02,9.1,8.84,8.34,73071855.34,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.72,10.51,False,False,False,False,False,True,False,3.0550001,22.772728,0.6939059,3
BONY34,BONY34,BDR,BK (BDR: BONY34),16.07,S,2.0,C,3.0,OK,136.32,126.62,118.44,114.76,346050928.67,False,0.0,False,0.0,True,0.7,False,0.0,True,0.65,True,False,0.72,138.6,False,False,False,False,False,True,False,13.472000000000001,16.91315,2.37169,4
G1WW34,G1WW34,BDR,GWW (BDR: G1WW34),15.62,S,2.0,C,4.0,Forte,1244.42,1139.38,1063.97,1041.31,208126763.51,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.53,1285.36,False,False,False,False,False,True,False,46.129,33.461147,14.954276,5
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),15.45,S,0.5,C,2.0,Fraco,358.69,345.54,319.96,305.92,579875116.38,False,0.0,False,0.0,True,0.7,False,0.0,True,1.0,False,False,1.14,380.0,False,False,False,False,False,False,False,0.0,37.559162,-23.202665,6
FNAM11,FNAM11,ETF,FNAM11,15.3,S,0.5,C,0.0,Fraco,0.36,0.01,0.0,0.0,12743640.51,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,True,3.65,0.0,False,False,False,False,False,False,False,0.0,999.0,999.0,7
ABUD34,ABUD34,BDR,BUD (BDR: ABUD34),15.25,S,2.0,C,3.0,OK,81.91,73.26,68.56,66.27,161174723.76,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,1.0,81.7,False,False,False,False,False,True,False,0.0,22.689753,10.961651,8
GGBR3,GERDAU S.A.,BR_STOCK,GGBR3,15.1,S,0.5,C,2.0,Fraco,19.85,17.97,17.32,16.6,454565.01,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,False,False,0.37,20.91,False,False,False,False,False,False,False,3.066,23.915663,0.74006414,9
GGBR4,GERDAU S.A.,BR_STOCK,GGBR4,15.1,S,0.5,C,2.0,Fraco,23.02,20.55,20.1,19.13,136918358.72,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,False,False,0.53,24.42,False,False,False,False,False,False,False,3.066,27.734941,0.8582507,10
I1HG34,I1HG34,BDR,IHG (BDR: I1HG34),15.1,S,2.0,C,2.0,Fraco,150.0,139.36,135.66,131.71,22404450.0,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.78,151.67,False,False,False,False,False,True,False,0.0,30.864197,-49.41157,11
CPRL34,CPRL34,BDR,CP (BDR: CPRL34),14.95,S,3.58,C,1.0,Fraco,86.13,82.41,77.79,77.1,275644155.72,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,1.09,88.08,True,False,False,False,False,True,False,8.428001,26.420244,2.2778387,12
IGTI3,IGUATEMI S.A.,BR_STOCK,IGTI3,14.95,S,0.5,C,4.0,Forte,3.6,3.29,3.12,3.01,81000.0,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,False,False,0.19,3.81,False,False,False,False,False,False,False,15.360999999999999,6.206897,0.22962111,13
TSNF34,TSNF34,BDR,TSN (BDR: TSNF34),14.95,S,2.0,C,3.0,OK,66.16,64.1,59.92,58.48,118563688.56,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.65,69.48,False,False,False,False,False,True,False,2.619,52.09449,1.29244,14
PRIO3,PRIO S.A.,BR_STOCK,PRIO3,14.8,S,0.5,C,2.0,Fraco,69.32,65.08,50.3,47.36,415365438.17,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.59,70.8,False,False,False,False,False,False,False,9.729999,21.52795,2.1018798,15
VLOE34,VLOE34,BDR,VLO (BDR: VLOE34),14.8,S,2.0,C,4.0,Forte,262.62,241.19,200.57,188.37,1003837356.24,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.2,260.31,False,False,False,False,False,True,False,15.85,19.169342,3.309057,16
RIGG34,RIGG34,BDR,RIG (BDR: RIGG34),14.8,S,2.0,C,2.0,Fraco,7.45,6.52,5.23,4.71,281885359.68,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.99,7.64,False,False,False,False,False,True,False,-30.049,999.0,1.0067567,17
T1WL34,T1WL34,BDR,TWLO (BDR: T1WL34),14.8,S,2.0,C,3.0,OK,195.95,147.83,132.31,125.76,571766807.0,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.02,203.71,False,False,False,False,False,True,False,1.317,301.46155,3.829018,18
