ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),16.93,S,2.0,C,2.0,Fraco,40.15,35.66,32.1,30.49,9735251.17,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.73,40.09,False,False,False,False,False,True,False,10.418,16.060001,1.579978,1
R1OK34,R1OK34,BDR,ROK (BDR: R1OK34),16.75,S,2.0,C,3.0,OK,473.79,434.97,405.4,391.1,542981827.6,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,1.91,474.99,False,False,False,False,False,True,False,27.183,49.097412,14.968722,2
J1CI34,J1CI34,BDR,JCI (BDR: J1CI34),16.45,S,2.0,C,3.0,OK,144.82,141.22,130.21,125.07,1006413027.82,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,1.61,149.23,False,False,False,False,False,True,False,13.449,44.287464,6.536379,3
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),16.41,S,2.0,C,3.0,OK,207.91,180.31,146.94,142.33,120255561.94,True,0.54,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.79,213.44,False,False,False,False,False,True,False,80.981004,20.010588,-18.213755,4
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),16.25,S,2.0,C,4.0,Forte,91.34,83.52,79.21,76.14,946004962.49,False,0.0,False,0.0,True,0.75,False,0.0,True,0.65,True,False,1.94,93.92,False,False,False,False,False,True,False,26.654,44.125603,10.23532,5
C2OL34,C2OL34,BDR,CIB (BDR: C2OL34),16.2,S,2.0,C,3.0,OK,81.45,71.08,69.58,65.58,45235292.06,False,0.0,False,0.0,True,0.7,False,0.0,True,0.7,True,False,1.39,82.55,False,False,False,False,False,True,False,16.926001,10.536869,0.0018346873,6
A1ME34,A1ME34,BDR,AME (BDR: A1ME34),16.1,S,2.0,C,3.0,OK,237.42,229.88,219.14,211.23,260087909.91,False,0.0,False,0.0,True,0.6,False,0.0,True,0.8,True,False,0.91,235.53,False,False,False,False,False,True,False,14.626999,35.918304,4.9836273,7
WEST3,WESTWING COMERCIO VAREJISTA S.A.,BR_STOCK,WEST3,16.09,S,0.5,C,0.0,Fraco,8.64,8.06,6.66,6.3,373248.01,True,0.43,False,0.0,True,0.8,False,0.0,False,0.0,True,False,2.04,8.97,False,False,False,False,False,False,False,0.0,0.0,0.0,8
PFIN11,PFIN11,ETF,PFIN11,16.07,S,0.5,C,0.0,Fraco,63.6,61.31,57.01,55.51,378419.99,False,0.0,False,0.0,True,0.7,False,0.0,True,0.65,True,False,0.21,64.99,False,False,False,False,False,False,False,0.0,0.0,0.0,9
CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BR_STOCK,CSMG3,15.62,S,0.5,C,0.0,Fraco,57.55,55.34,50.22,45.89,426669939.34,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.76,60.0,False,False,False,False,False,False,False,0.0,0.0,0.0,10
STMN34,STMN34,BDR,STM (BDR: STMN34),15.3,S,2.0,C,2.0,Fraco,78.39,60.61,39.65,36.43,1015727599.27,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.85,81.42,False,False,False,False,False,True,False,0.9079999999999999,489.9375,3.9212646,11
