ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
GOAU3,METALURGICA GERDAU S.A.,BR_STOCK,GOAU3,18.35,S,2.0,C,0.0,Fraco,9.48,9.25,8.74,8.35,529931.97,True,0.41,False,0.0,True,0.75,False,0.0,True,1.0,True,False,1.46,9.71,False,False,False,False,False,True,False,0.0,0.0,0.0,1
R1OK34,R1OK34,BDR,ROK (BDR: R1OK34),16.75,S,2.0,C,3.0,OK,463.57,429.46,403.71,389.21,166561630.77,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.58,468.11,False,False,False,False,False,True,False,27.183,48.038345,14.645836,2
J1CI34,J1CI34,BDR,JCI (BDR: J1CI34),16.45,S,2.0,C,3.0,OK,146.06,141.03,130.1,124.84,327932591.98,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.51,149.1,False,False,False,False,False,True,False,13.449,44.530487,6.592345,3
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),16.44,S,2.0,C,3.0,OK,209.75,176.72,145.19,141.25,115828564.5,True,0.55,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.72,211.8,False,False,False,False,False,True,False,80.981004,20.226616,-18.374945,4
A1PH34,A1PH34,BDR,APH (BDR: A1PH34),16.4,S,2.0,C,3.0,OK,158.59,140.79,139.3,135.48,1397397039.11,False,0.0,False,0.0,True,0.65,False,0.0,True,0.85,True,False,0.9,159.8,False,False,False,False,False,True,False,36.825,45.57184,13.948109,5
B2AP34,B2AP34,BDR,BAP (BDR: B2AP34),16.38,S,2.0,C,4.0,Forte,362.32,325.37,306.4,292.15,207926394.2,False,0.0,False,0.0,True,0.75,False,0.0,True,0.7,True,False,0.72,376.77,False,False,False,False,False,True,False,19.148001,13.8660555,2.495742,6
WEST3,WESTWING COMERCIO VAREJISTA S.A.,BR_STOCK,WEST3,16.13,S,2.0,C,2.0,Fraco,8.53,8.03,6.61,6.25,102360.0,True,0.44,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.63,8.65,False,False,False,False,False,True,False,-0.9520000000000001,999.0,0.43172386,7
PFIN11,PFIN11,ETF,PFIN11,16.07,S,2.0,C,0.0,Fraco,64.8,61.15,56.76,55.33,1435708.87,False,0.0,False,0.0,True,0.7,False,0.0,True,0.65,True,False,0.72,66.11,False,False,False,False,False,True,False,0.0,999.0,999.0,8
C2OL34,C2OL34,BDR,CIB (BDR: C2OL34),16.02,S,2.0,C,3.0,OK,80.14,70.7,69.22,65.12,31419127.18,False,0.0,False,0.0,True,0.65,False,0.0,True,0.7,True,False,0.74,82.55,False,False,False,False,False,True,False,16.926001,10.628647,0.0018051792,9
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),15.9,S,2.0,C,4.0,Forte,93.23,82.44,78.78,75.7,419369904.77,False,0.0,False,0.0,True,0.65,False,0.0,True,0.65,True,False,0.78,93.08,False,False,False,False,False,True,False,26.654,45.03865,10.447109,10
