ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
VLYB34,VLYB34,BDR,VLY (BDR: VLYB34),18.41,S,2.0,C,3.0,OK,13.55,12.91,12.11,11.63,67956055.81,True,0.43,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.93,13.82,False,False,False,False,False,True,False,8.556999999999999,12.207208,1.0119492,1
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),17.12,S,2.0,C,2.0,Fraco,369.15,348.35,322.09,307.59,302709270.55,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.61,371.51,False,False,False,False,False,True,False,0.0,38.614014,-23.879293,2
TXSA34,TXSA34,BDR,TX (BDR: TXSA34),16.77,S,2.0,C,3.0,OK,46.99,41.03,39.24,37.73,36580776.51,False,0.0,False,0.0,True,0.65,False,0.0,True,1.0,True,False,2.34,48.27,False,False,False,False,False,True,False,3.227,15.663334,0.7722902,3
ASML34,ASML34,BDR,ASML (BDR: ASML34),16.62,S,2.0,C,4.0,Forte,1632.9,1434.2,1280.91,1173.94,2686757371.17,False,0.0,False,0.0,True,0.75,False,0.0,True,0.8,True,False,0.95,1603.49,False,False,False,False,False,True,False,52.236000000000004,54.2672,1446.1797,4
FDXB34,FDXB34,BDR,FDX (BDR: FDXB34),16.62,S,2.0,C,3.0,OK,394.2,371.92,326.43,302.04,426632029.81,False,0.0,False,0.0,True,0.75,False,0.0,True,0.8,True,False,0.84,404.03,False,False,False,False,False,True,False,15.869,21.024,3.1611109,5
GGBR4,GERDAU S.A.,BR_STOCK,GGBR4,16.6,S,2.0,C,2.0,Fraco,24.01,20.86,20.24,19.24,126078912.2,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.57,24.42,False,False,False,False,False,True,False,3.066,28.927711,0.8951607,6
GGBR3,GERDAU S.A.,BR_STOCK,GGBR3,16.6,S,2.0,C,2.0,Fraco,20.39,18.21,17.43,16.7,1107176.97,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,1.14,20.91,False,False,False,False,False,True,False,3.066,24.566265,0.7601968,7
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,16.6,S,2.0,C,2.0,Fraco,10.42,9.21,8.9,8.39,121198146.89,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,1.29,10.51,False,False,False,False,False,True,False,3.0550001,24.232557,0.7216067,8
IGTI3,IGUATEMI S.A.,BR_STOCK,IGTI3,16.45,S,2.0,C,4.0,Forte,3.66,3.31,3.14,3.03,273768.01,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.64,3.81,False,False,False,False,False,True,True,15.360999999999999,6.310345,0.23344815,9
MSBR34,MSBR34,BDR,MS (BDR: MSBR34),16.27,S,2.0,C,4.0,Forte,201.03,179.67,173.88,167.97,599260776.92,False,0.0,False,0.0,True,0.65,False,0.0,True,0.8,True,False,0.54,200.75,False,False,False,False,False,True,False,16.387999999999998,18.19276,3.0377164,10
STMN34,STMN34,BDR,STM (BDR: STMN34),15.3,S,2.0,C,2.0,Fraco,66.86,45.97,33.8,32.1,504195343.06,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.66,65.99,False,False,False,False,False,True,False,0.9079999999999999,417.875,3.344505,11
S1TX34,S1TX34,BDR,STX (BDR: S1TX34),15.3,S,2.0,C,3.0,OK,812.73,579.05,405.13,352.58,2055494086.39,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.69,841.31,False,False,False,False,False,True,False,1787.97,77.10911,386.2785,12
A1MD34,A1MD34,BDR,AMD (BDR: A1MD34),15.3,S,2.0,C,3.0,OK,467.51,303.19,249.52,230.88,16181051126.83,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.96,469.22,False,False,False,False,False,True,False,8.062999999999999,155.31894,11.82163,13
NOKI34,NOKI34,BDR,NOK (BDR: NOKI34),15.3,S,2.0,C,2.0,Fraco,15.47,10.8,8.1,7.23,1951978535.8,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.19,15.19,False,False,False,False,False,True,False,3.7249997,96.68751,3.517573,14
M2RV34,M2RV34,BDR,MRVL (BDR: M2RV34),15.3,S,2.0,C,4.0,Forte,196.33,137.48,102.28,95.83,3868124323.56,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.77,194.58,False,False,False,False,False,True,False,19.253999,63.95114,11.626103,15
