ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
ARNC34,ARNC34,BDR,HWM (BDR: ARNC34),17.3,S,2.0,C,4.0,Forte,273.1,246.38,223.18,212.98,401798383.98,False,0.0,False,0.0,True,0.8,False,0.0,True,1.0,True,False,0.5,280.62,False,False,False,False,False,True,False,33.818,63.21759,20.489159,1
SLBG34,SLBG34,BDR,SLB (BDR: SLBG34),16.75,S,2.0,C,2.0,Fraco,55.38,51.44,44.55,41.9,334268868.39,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.53,57.2,False,False,False,False,False,True,False,14.066,24.396477,3.0268912,2
T1EV34,T1EV34,BDR,TEVA (BDR: T1EV34),16.75,S,2.0,C,3.0,OK,36.25,31.61,29.47,26.66,127469282.5,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.37,36.99,False,False,False,False,False,True,False,21.599,27.052238,5.130201,3
ASML34,ASML34,BDR,ASML (BDR: ASML34),16.62,S,2.0,C,4.0,Forte,1581.58,1408.71,1254.72,1144.37,2650554032.55,False,0.0,False,0.0,True,0.75,False,0.0,True,0.8,True,False,0.98,1595.31,False,False,False,False,False,True,False,52.236000000000004,51.99145,1380.3085,4
IGTI3,IGUATEMI S.A.,BR_STOCK,IGTI3,16.45,S,2.0,C,4.0,Forte,3.58,3.26,3.1,2.99,515519.99,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,True,1.98,3.53,False,False,False,False,False,True,True,15.360999999999999,6.172414,0.22834544,5
TSMC34,TSMC34,BDR,TSM (BDR: TSMC34),16.38,S,2.0,C,4.0,Forte,399.8,365.2,330.9,310.9,5222812327.93,False,0.0,False,0.0,True,0.75,False,0.0,True,0.7,True,False,0.93,420.0,False,False,False,False,False,True,False,36.21,33.795433,61.156242,6
GGBR4,GERDAU S.A.,BR_STOCK,GGBR4,16.23,S,2.0,C,2.0,Fraco,23.49,20.42,20.09,19.14,548312970.66,False,0.0,False,0.0,True,0.6,False,0.0,True,0.85,True,False,1.91,24.61,False,False,False,False,False,True,False,3.066,28.301205,0.8757736,7
GGBR3,GERDAU S.A.,BR_STOCK,GGBR3,16.23,S,2.0,C,2.0,Fraco,20.16,17.89,17.34,16.64,965663.99,False,0.0,False,0.0,True,0.6,False,0.0,True,0.85,True,False,0.87,21.1,False,False,False,False,False,True,False,3.066,24.289158,0.7516218,8
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,16.23,S,2.0,C,1.0,Fraco,10.2,9.06,8.83,8.34,108892137.96,False,0.0,False,0.0,True,0.6,False,0.0,True,0.85,True,False,0.82,10.59,False,False,False,False,False,True,False,3.0550001,23.72093,0.7063712,9
BONY34,BONY34,BDR,BK (BDR: BONY34),16.07,S,2.0,C,3.0,OK,134.99,125.01,117.6,114.04,546363812.84,False,0.0,False,0.0,True,0.7,False,0.0,True,0.65,True,False,1.11,138.6,False,False,False,False,False,True,False,13.472000000000001,16.748138,2.3485508,10
