ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
E1QN34,E1QN34,BDR,EQNR (BDR: E1QN34),17.12,S,0.5,C,5.0,Forte,40.77,36.48,34.71,31.73,79597228.85,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.7,41.63,False,False,False,False,False,False,False,21.270001,11.04878,4.6031384,1
N1TA34,N1TA34,BDR,NTAP (BDR: N1TA34),16.93,S,2.0,C,3.0,OK,207.08,169.93,128.74,124.11,468365264.94,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.86,209.06,False,False,False,False,False,True,False,106.734,32.611023,30.042072,2
MILS3,MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A,BR_STOCK,MILS3,16.75,S,2.0,C,5.0,Forte,15.61,15.44,13.97,13.43,20263340.55,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,2.23,15.94,False,False,False,False,False,True,False,26.255,8.303191,1.8857212,3
ARMT34,ARMT34,BDR,MT (BDR: ARMT34),16.75,S,2.0,C,2.0,Fraco,73.83,67.02,61.19,56.46,76535206.93,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.83,75.51,False,False,False,False,False,True,False,3.2840000000000003,31.021008,2.0310307,4
F1AN34,F1AN34,BDR,FANG (BDR: F1AN34),16.6,S,2.0,C,3.0,OK,202.47,190.11,183.7,174.3,187192627.28,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.49,209.4,False,False,False,False,False,True,False,3.4930002,38.565716,1.4988563,5
T1EC34,T1EC34,BDR,FTI (BDR: T1EC34),16.6,S,2.0,C,4.0,Forte,78.62,70.38,67.43,61.71,198788253.58,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.75,77.92,False,False,False,False,False,True,False,35.814,27.488111,9.4388275,6
K1BF34,K1BF34,BDR,KB (BDR: K1BF34),16.57,S,2.0,C,3.0,OK,119.99,113.29,106.82,101.53,13672740.27,False,0.0,False,0.0,True,0.7,False,0.0,True,0.85,True,False,0.54,125.66,False,False,False,False,False,True,False,10.223999599999999,10.609195,4.5449247,7
R1KU34,R1KU34,BDR,ROKU (BDR: R1KU34),16.45,S,2.0,C,3.0,OK,157.68,140.54,117.32,113.91,213433430.57,True,0.55,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.46,154.12,False,False,False,False,False,True,False,13.122,66.81356,8.712083,8
E1OG34,E1OG34,BDR,EOG (BDR: E1OG34),16.45,S,2.0,C,5.0,Forte,142.62,137.35,130.67,124.03,198735543.64,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.42,148.69,False,False,False,False,False,True,False,22.506999999999998,11.098832,2.4679863,9
J1CI34,J1CI34,BDR,JCI (BDR: J1CI34),16.45,S,2.0,C,3.0,OK,153.63,144.89,137.66,132.34,246414860.42,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.46,157.06,False,False,False,False,False,True,False,14.332,43.399715,6.902772,10
C1NC34,C1NC34,BDR,CNC (BDR: C1NC34),16.25,S,2.0,C,2.0,Fraco,67.49,64.93,51.28,48.12,118806490.17,False,0.0,False,0.0,True,0.75,False,0.0,True,0.65,True,False,0.38,68.38,False,False,False,False,False,True,False,-20.358999,999.0,1.4776782,11
U1RI34,U1RI34,BDR,URI (BDR: U1RI34),16.25,S,2.0,C,3.0,OK,1154.47,1092.37,936.74,908.45,477084715.39,True,0.44,False,0.0,True,0.8,False,0.0,True,0.65,True,False,0.97,1177.15,False,False,False,False,False,True,False,28.895,27.77171,7.80216,12
S1NA34,S1NA34,BDR,SNA (BDR: S1NA34),15.35,S,2.0,C,4.0,Forte,403.4,401.19,380.22,369.77,57670466.53,False,0.0,False,0.0,True,0.6,False,0.0,True,0.5,True,False,0.43,423.02,False,False,False,False,False,True,False,17.932000000000002,20.602655,3.4535897,13
D1EL34,D1EL34,BDR,DELL (BDR: D1EL34),15.3,S,2.0,C,2.0,Fraco,490.97,421.72,260.89,229.09,1755152455.35,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.6,514.0,False,False,False,False,False,True,False,0.0,39.089966,-226.98566,14
FNAM11,FNAM11,ETF,FNAM11,15.3,S,0.5,C,0.0,Fraco,0.37,0.01,0.0,0.0,900950.01,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.05,0.0,False,False,False,False,False,False,False,0.0,999.0,999.0,15
