ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,17.12,S,2.0,C,0.0,Fraco,10.29,9.66,9.08,8.58,90428519.66,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.72,10.57,False,False,False,False,False,True,False,0.0,0.0,0.0,1
GGBR4,GERDAU S.A.,BR_STOCK,GGBR4,17.12,S,2.0,C,0.0,Fraco,23.68,22.05,20.65,19.64,196645826.53,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.71,24.65,False,False,False,False,False,True,False,0.0,0.0,0.0,2
GGBR3,GERDAU S.A.,BR_STOCK,GGBR3,17.12,S,2.0,C,2.0,Fraco,20.29,19.09,17.78,17.0,261741.01,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.3,20.95,False,False,False,False,False,True,False,3.066,24.445786,0.7564686,3
FDXB34,FDXB34,BDR,FDX (BDR: FDXB34),16.62,S,2.0,C,4.0,Forte,330.22,308.51,272.07,250.81,499001387.8,False,0.0,False,0.0,True,0.75,False,0.0,True,0.8,True,False,0.66,341.14,False,False,False,False,False,True,False,15.869,17.630539,2.6480517,4
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),15.9,S,2.0,C,4.0,Forte,88.47,80.46,77.95,74.97,487878792.01,False,0.0,False,0.0,True,0.65,False,0.0,True,0.65,True,False,0.98,90.44,False,False,False,False,False,True,False,26.654,42.739132,9.913716,5
I1EX34,I1EX34,BDR,IEX (BDR: I1EX34),15.45,S,2.0,C,3.0,OK,218.59,206.09,193.09,185.48,95464590.51,False,0.0,False,0.0,True,0.7,False,0.0,True,1.0,True,False,0.61,218.99,False,False,False,False,False,True,False,12.748000000000001,32.335796,4.010384,6
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),15.43,S,2.0,C,2.0,Fraco,38.53,34.22,31.34,29.97,9516485.87,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.55,40.0,False,False,False,False,False,True,False,10.418,15.412,1.4571898,7
Z2DV34,Z2DV34,BDR,ZD (BDR: Z2DV34),15.43,S,0.5,C,2.0,Fraco,46.6,44.42,38.36,38.12,22411290.67,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.8,48.51,False,False,False,False,False,False,False,2.076,39.82906,1.0198275,8
FNAM11,FNAM11,ETF,FNAM11,15.3,S,2.0,C,0.0,Fraco,0.37,0.01,0.0,0.0,1008620.01,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.28,0.0,False,False,False,False,False,True,False,0.0,999.0,999.0,9
I1VZ34,I1VZ34,BDR,IVZ (BDR: I1VZ34),15.28,S,2.0,C,3.0,OK,27.55,25.87,25.54,24.69,79676553.84,False,0.0,False,0.0,True,0.65,False,0.0,True,1.0,True,False,0.57,28.71,False,False,False,False,False,True,False,-1.5350000000000001,999.0,1.253298,10
CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BR_STOCK,CSMG3,15.25,S,0.5,C,3.0,OK,57.19,55.25,49.12,44.65,170340410.91,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.46,60.0,False,False,False,False,False,False,False,15.884,16.019608,2.472974,11
BBOI11,BBOI11,ETF,BBOI11,14.95,S,2.0,C,0.0,Fraco,11.58,11.42,10.53,10.3,104833.74,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.77,11.85,False,False,False,False,False,True,False,0.0,999.0,999.0,12
CPRL34,CPRL34,BDR,CP (BDR: CPRL34),14.95,S,3.63,C,1.0,Fraco,90.05,84.67,78.98,78.05,123893765.85,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.42,91.5,True,False,False,False,False,True,False,8.428001,27.879257,2.4112177,13
J1CI34,J1CI34,BDR,JCI (BDR: J1CI34),14.95,S,2.0,C,3.0,OK,144.05,139.71,129.16,123.9,366860209.57,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.66,148.38,False,False,False,False,False,True,False,13.449,43.917683,6.501625,14
