ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),14.62,S,2.0,C,0.0,Fraco,385.76,351.37,323.86,308.85,760827523.58,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,1.53,386.3,False,False,False,False,False,True,False,0,0,0,1
DEAI34,DEAI34,BDR,DAL (BDR: DEAI34),14.45,S,2.0,C,0.0,Fraco,82.49,69.52,66.74,64.81,533044509.41,False,0.0,False,0.0,True,0.7,False,0.0,True,1.0,True,False,0.82,83.76,False,False,False,False,False,True,False,0,0,0,2
I1HG34,I1HG34,BDR,IHG (BDR: I1HG34),14.1,S,2.0,C,0.0,Fraco,158.04,142.37,137.1,132.88,27715947.74,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.84,159.3,False,False,False,False,False,True,False,0,0,0,3
BOTZ39,GLOBAL X ROBOTICS & ARTIFICIAL INTELLIGENCE ETF,BDR,BOTZ (BDR: BOTZ39),14.1,S,2.0,C,0.0,Fraco,40.28,37.17,36.93,36.39,34500463.43,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.75,41.71,False,False,False,False,False,True,False,0,0,0,4
MSBR34,MSBR34,BDR,MS (BDR: MSBR34),13.78,S,2.0,C,0.0,Fraco,203.79,182.5,174.78,168.9,1258223465.77,False,0.0,False,0.0,True,0.65,False,0.0,True,0.8,True,False,1.14,203.92,False,False,False,False,False,True,False,0,0,0,5
ACWX39,ISHARES MSCI ACWI EX U.S. ETF,BDR,ACWX (BDR: ACWX39),12.95,A,0.0,C,0.0,Fraco,76.45,72.37,69.75,68.13,193098549.04,True,0.45,False,0.0,True,0.6,False,0.0,False,0.0,True,False,1.74,76.69,False,False,False,False,False,False,False,0,0,0,6
STMN34,STMN34,BDR,STM (BDR: STMN34),12.8,A,0.0,C,0.0,Fraco,69.45,48.13,34.59,32.77,649936614.99,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.79,71.07,False,False,False,False,False,False,False,0,0,0,7
A1MD34,A1MD34,BDR,AMD (BDR: A1MD34),12.8,A,2.0,C,0.0,Fraco,518.09,321.81,254.89,235.88,15903644283.66,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.97,510.21,False,False,False,False,False,True,False,0,0,0,8
D1EL34,D1EL34,BDR,DELL (BDR: D1EL34),12.8,A,2.0,C,0.0,Fraco,317.05,210.17,157.67,152.04,4152338694.88,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,True,1.91,312.14,False,False,False,False,False,True,False,0,0,0,9
W1DC34,W1DC34,BDR,WDC (BDR: W1DC34),12.8,A,2.0,C,0.0,Fraco,531.18,393.65,270.52,228.13,3009490017.92,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.92,546.68,False,False,False,False,False,True,False,0,0,0,10
