ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
Z2DV34,Z2DV34,BDR,ZD (BDR: Z2DV34),17.3,S,2.0,C,2.0,Fraco,52.43,45.63,40.19,38.99,31792346.3,False,0.0,False,0.0,True,0.8,False,0.0,True,1.0,True,False,0.62,53.43,False,False,False,False,False,True,False,2.076,44.811966,1.1474154,1
CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BR_STOCK,CSMG3,17.12,S,2.0,C,3.0,OK,61.84,55.37,51.41,47.12,290697472.72,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.86,61.53,False,False,False,False,False,True,False,15.884,17.322128,2.6740465,2
ORVR3,ORIZON VALORIZACAO DE RESIDUOS S.A.,BR_STOCK,ORVR3,16.45,S,0.5,C,1.0,Fraco,79.1,78.42,73.06,68.86,68389858.68,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,1.43,80.0,False,False,False,False,False,False,False,8.196,77.54902,5.208059,3
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),16.44,S,2.0,C,3.0,OK,234.91,192.86,152.91,146.13,163551156.94,True,0.55,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.75,229.8,False,False,False,False,False,True,False,80.981004,22.631021,-20.579063,4
VLYB34,VLYB34,BDR,VLY (BDR: VLYB34),16.39,S,2.0,C,3.0,OK,14.59,13.71,12.68,12.11,91254323.15,True,0.59,False,0.0,True,0.75,False,0.0,False,0.0,True,False,0.81,14.94,False,False,False,False,False,True,False,8.556999999999999,13.144144,1.0896192,5
L1YG34,L1YG34,BDR,LYG (BDR: L1YG34),16.27,S,2.0,C,3.0,OK,6.06,5.43,5.33,5.12,110696546.37,False,0.0,False,0.0,True,0.65,False,0.0,True,0.8,True,False,0.73,5.94,False,False,False,False,False,True,False,10.784,15.15,1.3789476,6
CXSE3,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,BR_STOCK,CXSE3,15.72,S,2.0,C,5.0,Forte,20.16,18.2,17.36,16.54,160981630.78,False,0.0,False,0.0,True,0.6,False,0.0,True,0.65,True,False,1.22,19.93,False,False,False,False,False,True,True,31.588,13.808219,4.3912,7
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),15.43,S,2.0,C,2.0,Fraco,39.06,36.97,32.86,31.04,6166129.0,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.53,40.63,False,False,False,False,False,True,False,10.418,15.813766,1.5470204,8
FNAM11,FNAM11,ETF,FNAM11,15.3,S,0.5,C,0.0,Fraco,0.36,0.01,0.0,0.0,1389960.06,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.33,0.0,False,False,False,False,False,False,False,0.0,999.0,999.0,9
DEEC34,DEEC34,BDR,DE (BDR: DEEC34),15.28,S,0.5,C,1.0,Fraco,621.27,576.58,553.58,530.74,633432622.7,False,0.0,False,0.0,True,0.65,False,0.0,True,1.0,True,False,0.69,636.29,False,False,False,False,False,False,False,18.349001,35.21939,6.119259,10
PHMO34,PHMO34,BDR,PM (BDR: PHMO34),15.28,S,2.0,C,1.0,Fraco,182.27,176.57,168.47,164.29,568996282.28,False,0.0,False,0.0,True,0.65,False,0.0,True,1.0,True,False,0.5,186.0,False,False,False,False,False,True,False,0.0,25.635725,-30.613033,11
ENEV3,ENEVA S.A,BR_STOCK,ENEV3,15.25,S,0.5,C,2.0,Fraco,26.22,25.66,23.12,21.67,152867840.0,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.8,27.0,False,False,False,False,False,False,False,8.725,43.699997,2.4649806,12
OPCT3,OCEANPACT SERVICOS MARITIMOS S.A.,BR_STOCK,OPCT3,14.95,S,0.5,C,3.0,OK,10.25,10.24,9.34,8.91,3393775.0,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.5,10.77,False,False,False,False,False,False,False,12.485,16.803278,2.0365586,13
DEAI34,DEAI34,BDR,DAL (BDR: DEAI34),14.8,S,2.0,C,3.0,OK,92.75,77.98,71.02,67.8,468128913.0,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.55,95.14,False,False,False,False,False,True,False,24.990000000000002,13.540146,2.974377,14
F1TN34,F1TN34,BDR,FTNT (BDR: F1TN34),14.8,S,2.0,C,4.0,Forte,156.25,126.81,96.34,93.15,681347343.75,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.57,159.8,False,False,False,False,False,True,False,132.392,60.562016,115.91246,15
F1RA34,F1RA34,BDR,BEN (BDR: F1RA34),14.8,S,2.0,C,3.0,OK,34.11,31.08,26.69,25.52,109942057.79,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.61,34.52,False,False,False,False,False,True,False,6.704000000000001,26.03817,1.4619406,16
J2AZ34,J2AZ34,BDR,JAZZ (BDR: J2AZ34),14.8,S,2.0,C,1.0,Fraco,243.47,226.48,193.05,179.78,180515476.07,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.78,241.99,False,False,False,False,False,True,False,0.676,2028.9167,3.3681953,17
O1KT34,O1KT34,BDR,OKTA (BDR: O1KT34),14.8,S,2.0,C,3.0,OK,141.42,101.84,89.0,88.85,432111349.97,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.79,142.94,False,False,False,False,False,True,False,3.6679998,102.47826,3.5943575,18
CVSH34,CVSH34,BDR,CVS (BDR: CVSH34),14.8,S,2.0,C,2.0,Fraco,104.72,93.4,82.09,80.7,576652624.8,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.62,106.15,False,False,False,False,False,True,False,3.7520003,45.929825,1.7210946,19
