ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
GGBR3,GERDAU S.A.,BR_STOCK,GGBR3,16.6,S,2.0,C,2.0,Fraco,20.02,17.9,17.29,16.57,1807806.04,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,1.59,20.91,False,False,False,False,False,True,False,3.066,24.120483,0.7464022,1
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,16.6,S,2.0,C,1.0,Fraco,10.15,9.07,8.82,8.32,52619628.02,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.48,10.51,False,False,False,False,False,True,False,3.0550001,23.60465,0.7029086,2
GGBR4,GERDAU S.A.,BR_STOCK,GGBR4,16.6,S,2.0,C,0.0,Fraco,23.26,20.47,20.06,19.09,187454667.84,False,0.0,False,0.0,True,0.6,False,0.0,True,1.0,True,False,0.73,24.42,False,False,False,False,False,True,False,0.0,0.0,0.0,3
IGTI3,IGUATEMI S.A.,BR_STOCK,IGTI3,16.45,S,2.0,C,4.0,Forte,3.63,3.28,3.11,3.01,533247.02,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,1.36,3.58,False,False,False,False,False,True,False,15.360999999999999,6.258621,0.23153463,4
BONY34,BONY34,BDR,BK (BDR: BONY34),16.25,S,2.0,C,3.0,OK,136.58,126.19,118.23,114.57,237465776.24,False,0.0,False,0.0,True,0.75,False,0.0,True,0.65,True,False,0.49,138.6,False,False,False,False,False,True,False,13.472000000000001,16.945408,2.3762136,5
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),15.72,S,2.0,C,4.0,Forte,88.54,76.87,76.17,73.19,422395391.79,False,0.0,False,0.0,True,0.6,False,0.0,True,0.65,True,False,0.71,88.77,False,False,False,False,False,True,False,26.654,42.77295,9.92156,6
IBKR34,IBKR34,BDR,IBKR (BDR: IBKR34),15.62,S,2.0,C,3.0,OK,86.12,74.81,71.11,69.51,325259404.29,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.94,88.44,False,False,False,False,False,True,False,23.56,36.961376,6.8692675,7
G1WW34,G1WW34,BDR,GWW (BDR: G1WW34),15.62,S,2.0,C,4.0,Forte,1265.03,1136.75,1061.87,1039.71,212383361.56,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.52,1285.36,False,False,False,False,False,True,False,46.129,34.04279,15.201948,8
EUCA4,EUCATEX S.A. INDUSTRIA E COMERCIO,BR_STOCK,EUCA4,15.3,S,2.0,C,4.0,Forte,25.8,21.34,19.05,18.39,3813239.89,False,0.0,False,0.0,True,0.8,False,0.0,True,0.8,True,False,0.97,26.41,False,False,False,False,False,True,False,14.632000000000001,7.456647,0.8072591,9
FNAM11,FNAM11,ETF,FNAM11,15.3,S,2.0,C,0.0,Fraco,0.37,0.01,0.0,0.0,2695820.03,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.68,0.0,False,False,False,False,False,True,False,0.0,999.0,999.0,10
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),15.25,S,2.0,C,2.0,Fraco,36.9,31.87,30.04,28.99,5399466.52,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.54,38.56,False,False,False,False,False,True,False,10.418,14.584981,1.3955439,11
VPPR11,VPPR11,ETF,VPPR11,15.25,S,0.5,C,0.0,Fraco,21.84,21.87,18.48,17.1,188435.52,False,0.0,False,0.0,True,0.75,False,0.0,True,0.65,True,False,1.14,22.31,False,False,False,False,False,False,False,0.0,999.0,999.0,12
