ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,17.12,S,2.0,C,2.0,Fraco,10.3,9.9,9.18,8.69,72653111.35,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.57,10.77,False,False,False,False,False,True,False,3.0550001,27.837837,0.7213896,1
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),16.93,S,2.0,C,2.0,Fraco,39.37,35.29,31.9,30.35,9947814.48,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.6,40.0,False,False,False,False,False,True,False,10.418,15.811245,1.5492835,2
R1OK34,R1OK34,BDR,ROK (BDR: R1OK34),16.75,S,2.0,C,3.0,OK,466.31,431.46,404.35,389.81,203344266.95,False,0.0,False,0.0,True,0.75,False,0.0,True,0.85,True,False,0.74,473.91,False,False,False,False,False,True,False,27.183,48.372406,14.732402,3
J1CI34,J1CI34,BDR,JCI (BDR: J1CI34),16.45,S,2.0,C,3.0,OK,145.17,140.77,129.8,124.57,497437628.52,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.76,148.69,False,False,False,False,False,True,False,13.449,44.394497,6.5521755,4
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),16.43,S,2.0,C,3.0,OK,208.98,177.9,145.76,141.61,159078707.45,True,0.54,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.01,211.8,False,False,False,False,False,True,False,80.981004,20.132948,-18.30749,5
B2AP34,B2AP34,BDR,BAP (BDR: B2AP34),16.38,S,2.0,C,4.0,Forte,364.28,326.19,307.17,292.74,145238799.79,False,0.0,False,0.0,True,0.75,False,0.0,True,0.7,True,False,0.48,376.77,False,False,False,False,False,True,False,19.148001,13.946401,2.5092082,6
WEST3,WESTWING COMERCIO VAREJISTA S.A.,BR_STOCK,WEST3,16.12,S,2.0,C,2.0,Fraco,8.64,8.04,6.63,6.27,482112.02,True,0.44,False,0.0,True,0.8,False,0.0,False,0.0,True,False,3.86,8.65,False,False,False,False,False,True,False,-0.9520000000000001,999.0,0.43729126,7
A1ME34,A1ME34,BDR,AME (BDR: A1ME34),16.1,S,2.0,C,3.0,OK,231.9,229.45,218.65,210.72,130225064.87,False,0.0,False,0.0,True,0.6,False,0.0,True,0.8,True,False,0.47,232.97,False,False,False,False,False,True,False,14.626999,35.083206,4.8677583,8
C2OL34,C2OL34,BDR,CIB (BDR: C2OL34),16.02,S,2.0,C,3.0,OK,79.25,70.83,69.34,65.27,30524167.75,False,0.0,False,0.0,True,0.65,False,0.0,True,0.7,True,False,0.91,82.55,False,False,False,False,False,True,False,16.926001,10.278858,0.0017851316,9
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),15.9,S,2.0,C,4.0,Forte,92.95,82.81,78.94,75.85,430699333.51,False,0.0,False,0.0,True,0.65,False,0.0,True,0.65,True,False,0.82,93.3,False,False,False,False,False,True,False,26.654,44.90338,10.415732,10
