ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,rasb_trend,rasb_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,rasb_trend_weekly,wedge_weekly,cup_handle_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BR_STOCK,CSMG3,17.12,S,2.0,C,0.0,Fraco,62.8,55.85,52.08,47.75,219862797.33,False,0.0,False,0.0,True,0.75,False,0.0,True,1.0,True,False,0.77,63.69,False,False,False,False,False,True,False,0.0,0.0,0.0,1
OPCT3,OCEANPACT SERVICOS MARITIMOS S.A.,BR_STOCK,OPCT3,16.45,S,2.0,C,3.0,OK,10.58,10.24,9.42,8.98,7702239.94,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.99,10.74,False,False,False,False,False,True,False,12.485,17.344261,2.102126,2
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),16.39,S,2.0,C,3.0,OK,230.72,197.69,155.18,147.69,142937731.64,True,0.53,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.68,239.64,False,False,False,False,False,True,False,80.981004,22.22736,-20.212002,3
MILS3,MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A,BR_STOCK,MILS3,16.38,S,2.0,C,4.0,Forte,15.35,14.4,13.37,12.78,7592110.19,False,0.0,False,0.0,True,0.75,False,0.0,True,0.7,True,False,0.5,15.65,False,False,False,False,False,True,False,26.311,8.527779,1.963669,4
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),15.43,S,2.0,C,2.0,Fraco,39.36,37.51,33.11,31.23,10035540.64,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,True,False,0.91,40.63,False,False,False,False,False,True,False,10.418,15.935223,1.5589023,5
FNAM11,FNAM11,ETF,FNAM11,15.3,S,0.5,C,0.0,Fraco,0.35,0.01,0.0,0.0,921199.98,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.21,0.0,False,False,False,False,False,False,False,0.0,999.0,999.0,6
B2AP34,B2AP34,BDR,BAP (BDR: B2AP34),14.8,S,2.0,C,4.0,Forte,381.47,342.94,320.35,301.94,92955465.49,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.7,399.38,False,False,False,False,False,True,False,19.148001,14.643763,2.6323824,7
A2RR34,A2RR34,BDR,ARWR (BDR: A2RR34),14.8,S,2.0,C,0.0,Fraco,85.74,77.2,68.88,61.31,138385899.87,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.43,87.83,False,False,False,False,False,True,False,-42.374,999.0,19.62912,8
O1UT34,O1UT34,BDR,OUT (BDR: O1UT34),14.8,S,0.5,C,2.0,Fraco,33.18,31.91,27.89,25.59,33568339.03,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.44,33.59,False,False,False,False,False,False,False,26.812,31.009344,8.826816,9
O1KT34,O1KT34,BDR,OKTA (BDR: O1KT34),14.8,S,2.0,C,3.0,OK,146.77,106.1,90.34,89.7,546293219.98,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.14,153.2,False,False,False,False,False,True,False,3.6679998,106.35508,3.7303343,10
J2AZ34,J2AZ34,BDR,JAZZ (BDR: J2AZ34),14.8,S,2.0,C,1.0,Fraco,248.25,229.3,194.43,181.55,211502297.25,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.99,249.64,False,False,False,False,False,True,False,0.676,2482.5,3.4343224,11
K1BF34,K1BF34,BDR,KB (BDR: K1BF34),14.8,S,2.0,C,3.0,OK,116.74,106.0,100.89,96.43,45722270.82,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.99,116.16,False,False,False,False,False,True,False,9.991,11.225,4.524251,12
CVSH34,CVSH34,BDR,CVS (BDR: CVSH34),14.8,S,2.0,C,2.0,Fraco,104.47,94.97,82.6,81.17,397183452.94,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.56,106.15,False,False,False,False,False,True,False,3.7520003,45.820175,1.7169858,13
